          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
         
node   1 sent_total    417  recv_total    437

node   2  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   1,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   1,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   1,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
         
node   2 sent_total    402  recv_total    390

node   3  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   1,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   2,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    6) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    5) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0)
          (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   3,    0) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
